source_id,target_id,relationship
hasSecondaryUnit,has secondary unit,rdf-schema#label
Building,true,requiresSecondaryUnitRange
PhysicalAddress,N7836c393b7a746d6a7816ef410121882,rdf-schema#subClassOf
Ndd43baa2143a421da1bf1f5aed8a3dc2,AddressingScheme,owl#onClass
N2a55833fe0df4f3e9811f810b028415c,defines,owl#onProperty
hasAttentionLine,hasTextValue,rdf-schema#subPropertyOf
hasPredirectionalSymbol,comprises,rdf-schema#subPropertyOf
N0a0b55b2efd048b491c43575712f1ddf,1,owl#qualifiedCardinality
PostOfficeBox,post office box,rdf-schema#label
Na7abe183b51c478d86be753f014dabbc,Postcode,owl#onClass
PhysicalAddress,Na7abe183b51c478d86be753f014dabbc,rdf-schema#subClassOf
SupplementalAddressUnit,owl#Class,22-rdf-syntax-ns#type
hasPostdirectionalSymbol,comprises,rdf-schema#subPropertyOf
Lower,owl#NamedIndividual,22-rdf-syntax-ns#type
SecondaryUnitIndicator,secondary unit indicator,rdf-schema#label
StructureName,N2b0587b7838440cba094743b49ec096d,rdf-schema#subClassOf
N2124c67cb8684d2f9d493d47301d092d,owl#Restriction,22-rdf-syntax-ns#type
PrimaryAddressNumber,primary address number,rdf-schema#label
GeographicDirectionalSymbol,N2124c67cb8684d2f9d493d47301d092d,rdf-schema#subClassOf
Nb0027f4238724916bc1b5cb459d0e770,GeopoliticalEntity,owl#someValuesFrom
hasStreetAddress,comprises,rdf-schema#subPropertyOf
hasPostalCode,the postal code of this address as specified by the local postal service,core#definition
Nd524168153b54f609e2aea37afb28494,hasStreetSuffix,owl#onProperty
Lot,SecondaryUnitDesignator,22-rdf-syntax-ns#type
Building,owl#NamedIndividual,22-rdf-syntax-ns#type
N00e739825ad545cca28a666cbe2407fa,isIndexTo,owl#onProperty
Postcode,Naf04655bbbd44cd9ada64a3c16524373,rdf-schema#subClassOf
Lot,measured parcel of land having fixed boundaries and designated on a plot or survey,core#definition
N487faeef6eee496c8a12c2602e1674a3,N6bac404f9a6840fe98df28d6c98cdb8a,owl#unionOf
Nfa0573bf77a54a2e9e91bbe39e44d962,SupplementalAddressComponent,owl#someValuesFrom
PostOfficeBoxDesignator,SupplementalAddressDesignator,rdf-schema#subClassOf
hasMailRouting,owl#DatatypeProperty,22-rdf-syntax-ns#type
,Addresses.rdf version of this ontology was modified to correct a missing imports statement.,core#changeNote
Na9c6b46d627a4357a0ab52def535c8b6,owl#Restriction,22-rdf-syntax-ns#type
AddressComponent,address component,rdf-schema#label
hasAddressLine1,has address line 1,rdf-schema#label
StreetName,owl#Class,22-rdf-syntax-ns#type
Ncbf556b528c840989355e8c82bb1ca9f,PostOfficeBox,owl#onClass
Department,"division of a large organization such as a government, university, business, or shop, dealing with a specific subject, commodity, or area of activity",core#definition
hasAddressLine2,PhysicalAddress,rdf-schema#domain
PhysicalAddress,"Typically, addresses will have only one postcode expressed either as a string value or individual, and only a municipality (individual) or city (string value).",usageNote
